num	date	type	state	work_time	oil_weight	water_weight	liquid_weight	income_volume	water_percent	oil_income	liquid_income	state_end	date_start
1381	3/1/2016	water	1	744	0.0	0.0	0.0	8751	0.0			-1	
13ПО	3/1/2016	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
1408	3/1/2016	water	0	0	0.0	0.0	0.0	0	0.0			-1	
1409	3/1/2016	oil	1	743	463.18	283.01	746.18	0	37.9	16.5126	26.0	1	41523.0
1410	3/1/2016	water	0	0	0.0	0.0	0.0	0	0.0			-1	
1412	3/1/2016	water	1	744	0.0	0.0	0.0	2363	0.0			-1	
1438ГС	3/1/2016	oil	1	743	618.56	1170.79	1789.35	0	65.4			-1	
1439	3/1/2016	oil	1	743	390.89	687.53	1078.42	0	63.8	Dec-95	33.0	1	41455.0
1440	3/1/2016	oil	1	743	891.62	406.33	1297.95	0	31.3	28.971	45.0	1	41432.0
1441	3/1/2016	oil	1	743	1124.4	324.54	1448.95	0	22.4	34.8	50.0	1	41465.0
1442	3/1/2016	water	1	744	0.0	0.0	0.0	6760	0.0			-1	
1468	3/1/2016	oil	1	743	595.71	267.33	863.04	0	31.0	Apr-91	29.0	1	41865.0
1469	3/1/2016	oil	1	743	833.8	1108.96	1942.76	0	57.1	24.795	57.0	1	41423.0
1470	3/1/2016	oil	1	741	804.02	1349.15	2153.17	0	62.7	8.874	68.0	1	41377.0
1471	3/1/2016	oil	1	740	820.81	2084.06	2904.87	0	71.7	30.276	87.0	1	41392.0
1472	3/1/2016	water	1	744	0.0	0.0	0.0	5817	0.0			-1	
1499	3/1/2016	oil	1	743	603.19	577.59	1180.78	0	48.9	16.4256	118.0	1	41208.0
14Р	3/1/2016	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
1500	3/1/2016	oil	1	743	1235.55	340.08	1575.63	0	21.6	38.7585	55.0	1	41306.0
1501	3/1/2016	oil	1	741	1647.54	620.15	2267.69	0	27.3	50.9124	76.0	1	41321.0
1502	3/1/2016	oil	1	741	1285.74	1840.14	3125.88	0	58.9	38.0016	104.0	1	41263.0
1528	3/1/2016	water	1	744	0.0	0.0	0.0	8476	0.0			-1	
1529	3/1/2016	water	1	744	0.0	0.0	0.0	4794	0.0			-1	
1530	3/1/2016	water	1	744	0.0	0.0	0.0	9272	0.0			-1	
1531	3/1/2016	oil	1	743	366.55	1904.79	2271.34	0	83.9	11.832	68.0	1	41181.0
1532	3/1/2016	oil	1	744	53.35	1488.73	1542.08	0	96.5	1.827	42.0	1	41241.0
1559	3/1/2016	oil	1	743	263.91	206.84	470.76	0	43.9	9.1872	16.0	1	41363.0
1560	3/1/2016	oil	1	740	963.54	185.5	1149.04	0	16.1	30.276	40.0	1	41249.0
1561	3/1/2016	oil	1	744	806.01	281.51	1087.52	0	25.9	26.1174	38.0	1	41100.0
1562	3/1/2016	oil	1	742	1320.43	360.79	1681.22	0	21.5	43.6305	59.0	1	41145.0
1589	3/1/2016	water	1	744	0.0	0.0	0.0	1879	0.0			-1	
1590	3/1/2016	oil	1	739	596.61	1543.06	2139.66	0	72.1	20.0448	64.0	1	41173.0
1591	3/1/2016	water	1	744	0.0	0.0	0.0	9139	0.0			-1	
1592	3/1/2016	oil	1	743	1196.82	632.47	1829.28	0	34.6	40.455	62.0	1	41162.0
15Р	3/1/2016	oil	1	743	163.84	105.06	268.9	0	39.1			-1	
1614	3/1/2016	oil	1	744	31.72	157.93	189.65	0	83.3	1.218	7.0	1	40839.0
1620	3/1/2016	oil	1	741	871.57	702.05	1573.62	0	44.6	27.144	52.0	1	41232.0
1621	3/1/2016	oil	1	743	1526.91	173.91	1700.81	0	10.2	45.1704	59.0	1	41014.0
1622	3/1/2016	oil	1	744	1863.32	296.3	2159.61	0	13.7	61.857	79.0	1	41125.0
1642	3/1/2016	water	1	744	0.0	0.0	0.0	9546	0.0			-1	
1643	3/1/2016	water	1	744	0.0	0.0	0.0	811	0.0			-1	
1650	3/1/2016	water	1	744	0.0	0.0	0.0	5933	0.0			-1	
1651	3/1/2016	oil	1	743	1041.73	1769.26	2810.99	0	62.9	38.454	85.0	1	41100.0
1679	3/1/2016	oil	1	743	911.4	888.73	1800.13	0	49.4	28.7622	58.0	1	41191.0
1680	3/1/2016	oil	1	743	1069.44	1043.58	2113.02	0	49.4	32.6424	67.0	1	41042.0
1681	3/1/2016	oil	1	744	1179.25	416.41	1595.66	0	26.1	38.5236	54.0	1	41066.0
1688	3/1/2016	oil	1	744	991.02	869.6	1860.62	0	46.7	33.408	60.0	1	41080.0
1689	3/1/2016	water	1	744	0.0	0.0	0.0	4096	0.0			-1	
1697	3/1/2016	oil	1	743	1172.88	767.62	1940.5	0	39.6	37.6797	61.0	1	41019.0
1698	3/1/2016	water	1	744	0.0	0.0	0.0	9564	0.0			-1	
16Р	3/1/2016	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
1702	3/1/2016	oil	1	743	315.16	3110.36	3425.52	0	90.8	6.264	90.0	1	40926.0
1703ГС	3/1/2016	oil	1	743	490.68	171.34	662.02	0	25.9			-1	
1709	3/1/2016	oil	1	743	823.49	1035.29	1858.78	0	55.7	23.7336	62.0	1	41418.0
1710	3/1/2016	water	1	744	0.0	0.0	0.0	3137	0.0			-1	
1711	3/1/2016	water	1	744	0.0	0.0	0.0	1140	0.0			-1	
1715	3/1/2016	water	1	744	0.0	0.0	0.0	3419	0.0			-1	
1716	3/1/2016	water	1	744	0.0	0.0	0.0	5242	0.0			-1	
1717	3/1/2016	water	0	0	0.0	0.0	0.0	0	0.0			-1	
1730	3/1/2016	oil	1	742	688.48	912.57	1601.05	0	57.0	23.055	50.0	1	41035.0
1731	3/1/2016	oil	1	743	1484.46	2068.95	3553.41	0	58.2	49.329	105.0	1	40824.0
1738	3/1/2016	oil	1	743	958.29	568.85	1527.14	0	37.2	28.8144	46.0	1	39950.0
1739	3/1/2016	oil	1	744	726.09	297.56	1023.65	0	29.1			-1	
1740	3/1/2016	oil	1	744	398.8	2397.0	2795.8	0	85.7	14.268	82.0	1	38961.0
1741	3/1/2016	oil	1	741	1136.08	947.32	2083.39	0	45.5	40.2288	68.0	1	39565.0
1742	3/1/2016	oil	1	741	374.56	1223.45	1598.01	0	76.6	13.3632	48.0	1	39693.0
1743	3/1/2016	water	1	744	0.0	0.0	0.0	873	0.0			-1	
1763	3/1/2016	oil	1	740	501.24	758.74	1259.98	0	60.2	15.8688	38.0	1	40762.0
1769	3/1/2016	water	1	744	0.0	0.0	0.0	5890	0.0			-1	
1771	3/1/2016	water	1	744	0.0	0.0	0.0	5292	0.0			-1	
1772	3/1/2016	water	1	744	0.0	0.0	0.0	1003	0.0			-1	
1792	3/1/2016	oil	1	742	156.85	462.39	619.24	0	74.7	7.1079	19.0	1	40855.0
1793	3/1/2016	oil	1	740	470.68	2289.79	2760.47	0	82.9	18.0873	77.0	1	40653.0
1794	3/1/2016	oil	1	743	541.38	669.82	1211.2	0	55.3	17.9829	39.0	1	40782.0
17ПО	3/1/2016	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
1800	3/1/2016	oil	1	744	215.78	171.11	386.88	0	44.2	7.0992	12.0	1	39965.0
1801	3/1/2016	oil	1	742	328.6	669.56	998.16	0	67.1	10.962	30.0	1	38961.0
1802	3/1/2016	oil	1	741	755.52	1899.79	2655.32	0	71.5	23.3682	79.0	1	39107.0
1803	3/1/2016	oil	1	739	138.63	1728.54	1867.16	0	92.6			-1	
1805	3/1/2016	water	1	744	0.0	0.0	0.0	1770	0.0			-1	
1822	3/1/2016	water	1	744	0.0	0.0	0.0	8988	0.0			-1	
1823	3/1/2016	water	1	744	0.0	0.0	0.0	3197	0.0			-1	
1824	3/1/2016	oil	1	740	839.44	1070.89	1910.33	0	56.1	18.879	62.0	1	40810.0
1829	3/1/2016	water	1	744	0.0	0.0	0.0	2214	0.0			-1	
1830	3/1/2016	oil	1	744	605.83	906.8	1512.62	0	59.9	16.443	45.0	1	39080.0
1831	3/1/2016	water	1	744	0.0	0.0	0.0	3646	0.0			-1	
1832	3/1/2016	water	1	744	0.0	0.0	0.0	1855	0.0			-1	
1833	3/1/2016	water	1	744	0.0	0.0	0.0	2037	0.0			-1	
1834	3/1/2016	water	1	744	0.0	0.0	0.0	2586	0.0			-1	
1853	3/1/2016	oil	1	740	365.04	1743.59	2108.63	0	82.7	Oct-22	67.0	1	40886.0
1854	3/1/2016	oil	1	740	420.55	4104.83	4525.38	0	90.7	14.0244	124.0	1	40728.0
1855	3/1/2016	oil	1	742	366.61	419.22	785.84	0	53.3	Dec-75	25.0	1	40735.0
1859	3/1/2016	water	1	744	0.0	0.0	0.0	1848	0.0			-1	
1862	3/1/2016	oil	1	744	536.29	430.31	966.6	0	44.5	19.6794	29.0	1	39546.0
1863	3/1/2016	oil	1	743	409.01	535.74	944.75	0	56.7	13.833	30.0	1	39698.0
1870	3/1/2016	water	1	744	0.0	0.0	0.0	4288	0.0			-1	
1874	3/1/2016	oil	1	744	531.32	1756.63	2287.94	0	76.8	19.2096	69.0	1	41440.0
1882	3/1/2016	oil	1	193	112.4	318.06	430.47	0	73.9	Jun-18	17.0	1	40765.0
1883	3/1/2016	oil	1	743	797.34	4075.97	4873.31	0	83.6	25.839	135.0	1	40665.0
1884	3/1/2016	oil	1	742	388.16	285.97	674.13	0	42.4	13.0065	23.0	1	40716.0
1886	3/1/2016	water	1	744	0.0	0.0	0.0	6062	0.0			-1	
1887	3/1/2016	water	1	744	0.0	0.0	0.0	1297	0.0			-1	
1889ГС	3/1/2016	oil	1	744	304.82	533.15	837.98	0	63.6			-1	
1891	3/1/2016	water	0	0	0.0	0.0	0.0	0	0.0			-1	
1892	3/1/2016	oil	1	742	329.25	2172.74	2501.99	0	86.8	6.0291	77.0	1	39080.0
1893	3/1/2016	oil	1	743	628.24	1035.98	1664.22	0	62.3	18.27	50.0	1	39653.0
1894	3/1/2016	oil	1	744	277.51	276.37	553.89	0	49.9	9.048	20.0	1	39738.0
1895	3/1/2016	oil	1	744	78.73	1165.07	1243.8	0	93.7	1.827	35.0	1	39810.0
18P	3/1/2016	oil	0	614	333.86	158.84	492.71	0	32.2			-1	
1914	3/1/2016	water	1	744	0.0	0.0	0.0	7569	0.0			-1	
1915	3/1/2016	oil	1	742	538.55	4488.77	5027.32	0	89.3	17.052	140.0	1	40692.0
1918	3/1/2016	oil	1	744	279.61	435.64	715.25	0	60.9	Aug-44	22.0	1	40425.0
1919	3/1/2016	oil	1	744	266.06	771.26	1037.32	0	74.4	Jul-83	30.0	1	40335.0
1921ГС	3/1/2016	oil	1	744	1206.36	1273.38	2479.74	0	51.4			-1	
1922	3/1/2016	oil	1	744	948.12	685.03	1633.16	0	41.9	30.537	54.0	1	40135.0
1923	3/1/2016	oil	1	741	266.6	1763.72	2030.32	0	86.9	Jul-52	56.0	1	39592.0
1924	3/1/2016	water	1	744	0.0	0.0	0.0	2262	0.0			-1	
1934	3/1/2016	oil	1	738	488.3	700.39	1188.68	0	58.9	15.9732	36.0	1	40744.0
1935	3/1/2016	oil	1	742	185.23	626.13	811.36	0	77.2	6.003	23.0	1	40797.0
1938	3/1/2016	water	1	744	0.0	0.0	0.0	1075	0.0			-1	
1939	3/1/2016	water	1	744	0.0	0.0	0.0	6667	0.0			-1	
1944	3/1/2016	oil	1	742	229.2	358.52	587.72	0	61.0	7.308	12.0	1	40793.0
1945	3/1/2016	oil	1	740	241.1	749.97	991.07	0	75.7	8.874	30.0	1	40740.0
1948	3/1/2016	water	1	744	0.0	0.0	0.0	1541	0.0			-1	
1949	3/1/2016	water	1	744	0.0	0.0	0.0	2505	0.0			-1	
1950	3/1/2016	oil	1	744	447.33	190.14	637.46	0	29.8	14.355	22.0	1	41454.0
1952	3/1/2016	oil	1	744	515.17	265.5	780.66	0	34.0	15.66	25.0	1	41544.0
1953	3/1/2016	water	1	744	0.0	0.0	0.0	2260	0.0			-1	
1954	3/1/2016	water	1	744	0.0	0.0	0.0	1730	0.0			-1	
1973	3/1/2016	oil	0	369	154.92	133.99	288.91	0	46.4	Dec-09	21.0	1	40763.0
1974	3/1/2016	oil	1	743	319.05	598.58	917.63	0	65.2	Nov-92	28.0	1	40773.0
1975	3/1/2016	water	1	744	0.0	0.0	0.0	4097	0.0			-1	
1976	3/1/2016	oil	1	744	369.9	835.95	1205.85	0	69.3	Nov-65	35.0	1	40498.0
1977	3/1/2016	oil	1	744	318.9	682.66	1001.56	0	68.2	9.135	30.0	1	40451.0
1978	3/1/2016	oil	1	740	328.68	1039.63	1368.31	0	76.0	10.788	40.0	1	40280.0
1979ГС	3/1/2016	oil	1	744	359.83	499.28	859.11	0	58.1			-1	
1Р	3/1/2016	oil	1	742	807.45	1163.74	1971.19	0	59.0			-1	
2002	3/1/2016	water	1	744	0.0	0.0	0.0	1216	0.0			-1	
2003	3/1/2016	water	1	744	0.0	0.0	0.0	3390	0.0			-1	
2004	3/1/2016	water	1	744	0.0	0.0	0.0	1443	0.0			-1	
2005	3/1/2016	oil	1	744	270.3	1635.58	1905.88	0	85.8	Jun-54	53.0	1	40394.0
2006	3/1/2016	water	1	744	0.0	0.0	0.0	2311	0.0			-1	
2007	3/1/2016	oil	1	738	725.77	1351.57	2077.33	0	65.1	24.4992	64.0	1	40309.0
2008	3/1/2016	oil	1	744	248.71	815.79	1064.5	0	76.6	9.1872	32.0	1	40293.0
2010	3/1/2016	water	1	744	0.0	0.0	0.0	2378	0.0			-1	
2011	3/1/2016	oil	1	744	177.38	368.15	545.53	0	67.5	4.524	13.0	1	40159.0
2012	3/1/2016	water	1	744	0.0	0.0	0.0	3518	0.0			-1	
2032	3/1/2016	oil	0	225	55.03	54.43	109.46	0	49.7	May-92	11.0	1	40780.0
2033	3/1/2016	oil	1	743	337.19	716.91	1054.09	0	68.0	11.136	32.0	1	40757.0
2034	3/1/2016	oil	1	744	304.6	1326.2	1630.8	0	81.3	Oct-14	47.0	1	40418.0
2035	3/1/2016	oil	1	744	878.07	711.59	1589.66	0	44.8	30.4326	53.0	1	40362.0
2036	3/1/2016	oil	1	744	671.42	3254.3	3925.73	0	82.9	19.314	111.0	1	40373.0
2037	3/1/2016	oil	1	744	81.54	417.45	498.99	0	83.7	2.436	14.0	1	40361.0
2038ГС	3/1/2016	oil	1	744	200.18	268.77	468.95	0	57.3			-1	
2061	3/1/2016	oil	1	742	224.48	714.6	939.08	0	76.1	Jul-19	27.0	1	40829.0
2062	3/1/2016	oil	1	739	564.7	5815.77	6380.47	0	91.1	15.312	176.0	1	40698.0
2063	3/1/2016	oil	0	568	255.26	751.8	1007.06	0	74.7	Oct-83	39.0	1	40652.0
2064	3/1/2016	water	1	744	0.0	0.0	0.0	3796	0.0			-1	
2065	3/1/2016	water	1	744	0.0	0.0	0.0	3968	0.0			-1	
2066	3/1/2016	water	1	744	0.0	0.0	0.0	2513	0.0			-1	
2067	3/1/2016	water	1	744	0.0	0.0	0.0	1568	0.0			-1	
2069	3/1/2016	water	1	744	0.0	0.0	0.0	3827	0.0			-1	
2070	3/1/2016	water	1	744	0.0	0.0	0.0	3598	0.0			-1	
2079	3/1/2016	water	1	744	0.0	0.0	0.0	1577	0.0			-1	
2080	3/1/2016	oil	1	740	96.3	518.87	615.17	0	84.3	Mar-38	17.0	1	40806.0
2081	3/1/2016	oil	1	742	210.85	2226.55	2437.4	0	91.3	5.829	67.0	1	40729.0
2090	3/1/2016	oil	1	739	128.4	1317.53	1445.93	0	91.1	3.828	44.0	1	40869.0
2092	3/1/2016	water	1	744	0.0	0.0	0.0	8775	0.0			-1	
2093	3/1/2016	oil	1	744	664.16	594.55	1258.71	0	47.2	22.1154	41.0	1	40442.0
2094	3/1/2016	oil	1	744	399.75	1203.88	1603.63	0	75.1	13.0848	47.0	1	40324.0
2095	3/1/2016	oil	1	744	516.94	661.41	1178.35	0	56.1	17.226	36.0	1	40289.0
2096	3/1/2016	water	1	744	0.0	0.0	0.0	1356	0.0			-1	
2097	3/1/2016	oil	1	744	96.32	462.76	559.09	0	82.8	Jan-48	12.0	1	40439.0
2098	3/1/2016	oil	1	744	54.69	927.17	981.86	0	94.4	Jan-94	27.0	1	39995.0
2099	3/1/2016	oil	1	743	520.54	1209.34	1729.87	0	69.9	17.1912	52.0	1	40102.0
2121	3/1/2016	oil	1	737	145.01	1336.4	1481.41	0	90.2	3.393	39.0	1	40752.0
2122	3/1/2016	oil	1	740	146.62	1047.99	1194.61	0	87.7	5.1678	33.0	1	40749.0
2123	3/1/2016	oil	1	743	170.64	532.29	702.93	0	75.7			-1	
2123	3/1/2016	oil	1	743	170.64	532.29	702.93	0	75.7			-1	
2123Б	3/1/2016	oil	1	744	377.11	1059.35	1436.45	0	73.7			-1	
2126	3/1/2016	oil	1	744	371.78	302.41	674.19	0	44.9	Dec-64	23.0	1	40461.0
2127	3/1/2016	water	1	744	0.0	0.0	0.0	1094	0.0			-1	
2128	3/1/2016	water	0	0	0.0	0.0	0.0	0	0.0			-1	
2139	3/1/2016	water	1	744	0.0	0.0	0.0	2385	0.0			-1	
2140	3/1/2016	water	0	0	0.0	0.0	0.0	0	0.0			-1	
2141	3/1/2016	water	1	744	0.0	0.0	0.0	1742	0.0			-1	
2151	3/1/2016	oil	1	742	187.3	503.29	690.59	0	72.9	6-Sep	20.0	1	40827.0
2152	3/1/2016	oil	0	0	0.0	0.0	0.0	0	0.0	Oct-56	18.0	0	40679.0
2153	3/1/2016	oil	1	744	569.91	770.76	1340.68	0	57.5	18.27	42.0	1	40427.0
2154	3/1/2016	oil	1	744	304.94	2671.5	2976.43	0	89.8			-1	
2180	3/1/2016	water	1	744	0.0	0.0	0.0	4319	0.0			-1	
2181	3/1/2016	water	1	744	0.0	0.0	0.0	1078	0.0			-1	
2182	3/1/2016	water	1	744	0.0	0.0	0.0	3625	0.0			-1	
2183	3/1/2016	water	1	744	0.0	0.0	0.0	4564	0.0			-1	
2209	3/1/2016	oil	1	740	128.77	1195.51	1324.28	0	90.3	Jan-44	53.0	1	40730.0
2210	3/1/2016	oil	1	740	199.77	1802.61	2002.38	0	90.0	7.1775	55.0	1	40893.0
2211	3/1/2016	oil	1	742	321.68	104.71	426.39	0	24.6	10.962	15.0	1	40865.0
2212	3/1/2016	oil	1	742	392.17	877.92	1270.09	0	69.1	Nov-16	38.0	1	40463.0
2283	3/1/2016	oil	1	740	577.35	1415.48	1992.83	0	71.0	19.5054	59.0	1	40841.0
2314	3/1/2016	oil	1	742	123.9	97.48	221.38	0	44.0	4.263	7.0	1	40802.0
2315ГС	3/1/2016	oil	1	741	597.96	466.06	1064.02	0	43.8			-1	
2340	3/1/2016	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
2343	3/1/2016	water	1	744	0.0	0.0	0.0	4778	0.0			-1	
2344	3/1/2016	water	1	744	0.0	0.0	0.0	2992	0.0			-1	
2345	3/1/2016	water	1	744	0.0	0.0	0.0	4448	0.0			-1	
2347	3/1/2016	oil	0	532	247.56	3004.48	3252.05	0	92.4	20.097	154.0	1	41706.0
2373ГС	3/1/2016	oil	1	742	580.67	2264.39	2845.06	0	79.6			-1	
2374ГС	3/1/2016	oil	1	459	398.28	372.67	770.95	0	48.3			-1	
2403	3/1/2016	oil	1	741	460.64	1863.05	2323.69	0	80.2	17.8176	64.0	1	42057.0
2404	3/1/2016	water	1	744	0.0	0.0	0.0	8208	0.0			-1	
2405	3/1/2016	oil	1	742	278.0	1664.54	1942.54	0	85.7	Sep-57	55.0	1	42037.0
2435ГС	3/1/2016	oil	1	742	563.35	644.72	1208.07	0	53.4			-1	
2463	3/1/2016	water	1	744	0.0	0.0	0.0	6228	0.0			-1	
2464	3/1/2016	oil	1	717	553.76	97.35	651.12	0	15.0	21.4368	28.0	1	42180.0
2465	3/1/2016	water	1	744	0.0	0.0	0.0	1214	0.0			-1	
2494ГС	3/1/2016	oil	1	741	350.78	204.66	555.44	0	36.8			-1	
2495	3/1/2016	oil	1	743	646.22	228.9	875.11	0	26.2	19.6794	29.0	1	42166.0
2523	3/1/2016	oil	1	742	515.3	403.6	918.9	0	43.9	15.8949	29.0	1	42192.0
2524	3/1/2016	water	1	744	0.0	0.0	0.0	4863	0.0			-1	
2553ГС	3/1/2016	oil	1	742	471.12	320.27	791.4	0	40.5			-1	
2583	3/1/2016	water	1	744	0.0	0.0	0.0	7657	0.0			-1	
25Р	3/1/2016	oil	1	743	347.75	3250.64	3598.39	0	90.3			-1	
3Р	3/1/2016	oil	1	742	518.8	661.73	1180.53	0	56.1			-1	
6Р	3/1/2016	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
7Р	3/1/2016	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
8Р	3/1/2016	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
9	3/1/2016	water	1	744	0.0	0.0	0.0	2159	0.0			-1	
101	2/1/2016	oil	1	696	421.36	370.92	792.28	0	46.8	14.616	28.0	1	42232.0
102	2/1/2016	water	1	696	0.0	0.0	0.0	5194	0.0			-1	
103	2/1/2016	oil	1	696	554.92	303.1	858.02	0	35.3	18.879	31.0	1	42135.0
104	2/1/2016	oil	1	696	448.32	457.68	905.99	0	50.5	15.138	30.0	1	42124.0
105	2/1/2016	oil	1	696	905.94	303.85	1209.79	0	25.1	29.232	42.0	1	42111.0
107	2/1/2016	oil	1	696	527.03	217.61	744.64	0	29.2	17.8524	27.0	1	42100.0
109	2/1/2016	oil	1	696	221.2	131.24	352.44	0	37.2	7.308	12.0	1	42090.0
10Р	2/1/2016	oil	1	693	251.41	346.15	597.57	0	57.9			-1	
110	2/1/2016	oil	1	696	992.74	714.55	1707.29	0	41.9	36.7575	65.0	1	42070.0
1167	2/1/2016	water	1	696	0.0	0.0	0.0	6419	0.0			-1	
1199ГС	2/1/2016	oil	1	696	41.87	296.35	338.22	0	87.6			-1	
1227	2/1/2016	oil	1	696	712.78	426.06	1138.85	0	37.4	23.0724	39.0	1	42046.0
1228	2/1/2016	oil	1	696	679.49	202.74	882.23	0	23.0	24.969	35.0	1	42142.0
1257ГС	2/1/2016	oil	1	696	2578.91	1371.75	3950.66	0	34.7			-1	
1258ГС	2/1/2016	oil	1	696	493.05	2753.54	3246.59	0	84.8			-1	
1287	2/1/2016	oil	1	696	542.05	491.17	1033.22	0	47.5	Dec-94	34.0	1	41960.0
1288	2/1/2016	water	0	498	503.05	242.0	745.05	0	32.5	23.142	38.0	1	42046.0
1289	2/1/2016	water	0	0	0.0	0.0	0.0	0	0.0			-1	
1290	2/1/2016	oil	1	696	748.02	247.51	995.53	0	24.9	25.056	36.0	1	41506.0
12Р	2/1/2016	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
1318ГС	2/1/2016	oil	1	689	950.04	1516.63	2466.67	0	61.5			-1	
1319ГС	2/1/2016	oil	1	696	1058.71	129.81	1188.52	0	10.9			-1	
1347	2/1/2016	oil	1	696	251.05	198.33	449.38	0	44.1	Sep-56	17.0	1	42155.0
1348	2/1/2016	oil	1	696	498.82	446.91	945.73	0	47.3	17.1564	34.0	1	42031.0
1349	2/1/2016	water	0	0	0.0	0.0	0.0	0	0.0			-1	
1350	2/1/2016	water	1	696	0.0	0.0	0.0	8741	0.0			-1	
1379	2/1/2016	oil	0	550	707.51	421.63	1129.14	0	37.3	30.1716	51.0	1	41466.0
1380ГС	2/1/2016	oil	1	696	1441.74	406.71	1848.45	0	22.0			-1	
1381	2/1/2016	water	1	696	0.0	0.0	0.0	7568	0.0			-1	
13ПО	2/1/2016	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
1408	2/1/2016	water	0	0	0.0	0.0	0.0	0	0.0			-1	
1409	2/1/2016	oil	1	696	484.35	253.84	738.19	0	34.4	17.1477	27.0	1	41523.0
1410	2/1/2016	water	0	0	0.0	0.0	0.0	0	0.0			-1	
1412	2/1/2016	water	1	696	0.0	0.0	0.0	2682	0.0			-1	
1438ГС	2/1/2016	oil	1	696	586.44	1037.84	1624.28	0	63.9			-1	
1439	2/1/2016	oil	1	696	386.73	597.03	983.76	0	60.7	13.3632	32.0	1	41455.0
1440	2/1/2016	oil	1	696	829.7	406.01	1235.71	0	32.9	27.0396	42.0	1	41432.0
1441	2/1/2016	oil	1	696	1000.72	372.23	1372.94	0	27.1	33.93	50.0	1	41465.0
1442	2/1/2016	water	1	696	0.0	0.0	0.0	5032	0.0			-1	
1468	2/1/2016	oil	1	696	135.22	865.08	1000.31	0	86.5	5.568	32.0	1	41865.0
1469	2/1/2016	oil	1	695	805.08	846.76	1651.84	0	51.3	26.7786	54.0	1	41423.0
1470	2/1/2016	oil	1	696	227.56	2078.42	2305.98	0	90.1	6-Sep	70.0	1	41377.0
1471	2/1/2016	oil	1	696	1020.35	1716.91	2737.26	0	62.7	39.585	91.0	1	41392.0
1472	2/1/2016	water	1	696	0.0	0.0	0.0	4307	0.0			-1	
1499	2/1/2016	oil	1	232	104.82	470.73	575.55	0	81.8	6.1074	9.0	1	41208.0
14Р	2/1/2016	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
1500	2/1/2016	oil	1	696	1147.33	339.9	1487.23	0	22.9	37.584	54.0	1	41306.0
1501	2/1/2016	oil	1	692	1507.43	666.21	2173.64	0	30.6	50.2164	78.0	1	41321.0
1502	2/1/2016	oil	1	696	1084.93	2122.63	3207.56	0	66.2	38.7324	106.0	1	41263.0
1528	2/1/2016	water	1	696	0.0	0.0	0.0	7572	0.0			-1	
1529	2/1/2016	water	1	696	0.0	0.0	0.0	3538	0.0			-1	
1530	2/1/2016	water	1	696	0.0	0.0	0.0	9988	0.0			-1	
1531	2/1/2016	oil	1	696	336.35	1934.57	2270.92	0	85.2	14.616	70.0	1	41181.0
1532	2/1/2016	oil	1	696	38.21	1215.48	1253.69	0	97.0	0.7656	44.0	1	41241.0
1559	2/1/2016	oil	1	696	255.48	183.84	439.32	0	41.8	Aug-35	15.0	1	41363.0
1560	2/1/2016	oil	1	695	887.77	192.01	1079.78	0	17.8	31.32	40.0	1	41249.0
1561	2/1/2016	oil	1	599	665.73	202.35	868.08	0	23.3	26.3088	36.0	1	41100.0
1562	2/1/2016	oil	1	696	1280.08	309.48	1589.56	0	19.5	42.0906	59.0	1	41145.0
1589	2/1/2016	water	1	696	0.0	0.0	0.0	1852	0.0			-1	
1590	2/1/2016	oil	1	696	621.18	1451.86	2073.04	0	70.0	22.1502	67.0	1	41173.0
1591	2/1/2016	water	1	696	0.0	0.0	0.0	9267	0.0			-1	
1592	2/1/2016	oil	1	696	1254.47	535.43	1789.9	0	29.9	42.4908	66.0	1	41162.0
15Р	2/1/2016	oil	1	696	171.16	102.24	273.4	0	37.4			-1	
1614	2/1/2016	oil	1	696	35.89	191.97	227.86	0	84.3	1.218	7.0	1	40839.0
1620	2/1/2016	oil	1	694	707.92	862.75	1570.67	0	54.9	20.4102	51.0	1	41232.0
1621	2/1/2016	oil	1	696	1370.16	234.22	1604.38	0	14.6	46.7016	61.0	1	41014.0
1622	2/1/2016	oil	1	696	1810.76	311.62	2122.38	0	14.7	59.1078	79.0	1	41125.0
1642	2/1/2016	water	1	696	0.0	0.0	0.0	9150	0.0			-1	
1643	2/1/2016	water	1	696	0.0	0.0	0.0	734	0.0			-1	
1650	2/1/2016	water	1	696	0.0	0.0	0.0	5739	0.0			-1	
1651	2/1/2016	oil	1	696	1158.76	1428.9	2587.66	0	55.2	41.3424	88.0	1	41100.0
1679	2/1/2016	oil	1	696	849.05	888.08	1737.13	0	51.1	28.7448	59.0	1	41191.0
1680	2/1/2016	oil	1	696	970.84	1038.3	2009.14	0	51.7	31.4766	67.0	1	41042.0
1681	2/1/2016	oil	1	696	1132.86	356.52	1489.39	0	23.9	38.5236	54.0	1	41066.0
1688	2/1/2016	oil	1	696	948.67	770.82	1719.49	0	44.8	33.9648	61.0	1	41080.0
